350,1250,1500
1450,2000,1000
750,5000,2750
600,3750,1500
450,2750,1750
650,3750,1500
1300,2750,3000
450,4750,2500
1150,2250,1750
550,1250,2500
600,4000,1750
500,5000,3000
1400,1750,2250
1700,1500,1000
1350,1250,2500
350,1500,4250
250,4250,2750
1250,1250,1500
100,3500,3000
350,1250,1000
1550,2250,1250
1550,3250,1250
1100,4000,1250
1050,1750,4750
1150,1500,3750
300,4750,3500
1400,2000,2500
300,4750,3000
800,3750,1000
1800,1750,1500
450,2750,2500
800,3750,1500
250,4500,4000
1250,2500,1000
550,2250,1250
550,1500,3250
600,1750,4000
150,2000,3250
200,4500,2250
450,2250,2750
750,1000,3250
1000,1250,4000
350,3500,4000
1000,4500,2500
450,1500,2750
750,2000,1750
200,3750,3750
1800,3000,1000
100,4500,5000
1000,2000,1250
1500,1750,1750
400,1500,2750
850,1500,4000
1250,4250,1250
300,1250,2500
650,1500,3750
800,4500,1250
400,2250,4000
350,4500,2750
500,3500,1250
950,3250,2500
800,1000,1000
950,4250,2000
500,2750,4250
2500,1500,1500
700,2250,3000
850,3000,4750
1150,3250,2250
1050,1500,4250
800,1500,1250
150,4750,1500
600,4250,2000
500,4500,4750
450,2000,1000
500,3500,1500
700,4250,4000
800,4750,3750
250,4750,4000
550,2750,2750
1450,1000,2250
1000,1500,1000
700,2500,2500
1000,2000,2000
550,4000,1750
800,5000,3500
500,5000,1500
450,3750,4250
300,2500,2750
800,2500,2500
700,2500,3000
1450,2500,2250
1900,1500,1000
400,5000,3000
1850,2000,1500
600,4750,1250
800,2250,4750
1200,1500,4000
850,4500,4000
1300,2500,2500
1050,2000,2500
750,1250,2250
800,3000,1500
150,1500,4000
500,2000,3500
250,5000,1500
1750,2000,1750
900,5000,1750
1350,1000,4250
250,4250,1250
1050,3000,4000
1400,2000,3000
1250,1750,1250
1000,4250,2000
950,2250,3250
2250,1750,1000
1350,1500,1000
600,3750,1250
700,2500,3250
900,3500,2500
1750,1250,2750
250,3750,3500
100,3000,1000
1750,2000,1500
1100,4750,1750
1000,3000,1750
1100,3000,1000
600,3500,1750
300,1000,4250
400,4750,3500
1250,1750,4250
600,3750,4500
1000,4250,3000
800,2500,4000
450,5000,1500
250,4500,4500
1200,2500,1500
100,1750,2500
650,4000,3500
1250,1250,4250
500,4000,5000
450,3750,1750
150,2250,2000
1200,2750,2750
850,1000,1000
1050,3500,3250
750,4000,3750
1050,1750,3500
800,3750,3000
1050,2750,4250
2100,1750,1250
1050,3750,1250
250,1000,2250
1300,1250,4500
1300,4250,1000
550,2500,4750
800,4250,4500
400,3500,2000
400,5000,4750
750,1250,1000
2050,1000,2500
