H1,H2,PFR1,PFR2
300,1990,1250,3750
300,1990,1750,3250
300,1990,3250,1750
350,1990,3500,1250
350,1990,3750,1000
800,1990,2000,1500
800,1990,2500,1000
100,1995,1750,4750
150,1995,4750,1500
150,1995,5000,1250
350,1995,2750,2000
350,1995,3000,1750
350,1995,3250,1500
400,1995,1500,3250
450,1995,2250,2250
450,1995,2750,1750
700,1995,1500,2500
100,2000,3000,3250
100,2000,4000,2250
100,2000,1500,5000
150,2000,2500,3750
150,2000,4500,1750
300,2000,1500,3500
300,2000,2000,3000
300,2000,3000,2000
400,2000,1250,3500
450,2000,3000,1500
450,2000,3250,1250
450,2000,3500,1000
600,2000,2000,2000
800,2000,1750,1750
950,2000,2000,1250
950,2000,2250,1000
100,2005,5000,1250
150,2005,4250,2000
250,2005,2750,2500
300,2005,2750,2250
350,2005,2250,2500
450,2005,2500,2000
600,2005,2750,1250
900,2005,1500,2000
100,2010,2750,3500
100,2010,4500,1750
100,2010,4750,1500
150,2010,3750,2500
150,2010,4000,2250
200,2010,3750,2000
200,2010,1250,4500
800,2010,1250,2250
1300,2010,1000,1750
1300,2010,1250,1500
1300,2010,1500,1250
2250,2010,1000,1000
100,2015,3500,2500
100,2015,4250,2000
150,2015,3500,2750
150,2015,1250,5000
200,2015,3250,2500
450,2015,1000,3500
450,2015,1250,3250
800,2015,1000,2500
1300,2015,1750,1000
100,2020,2500,3750
150,2020,3000,3250
150,2020,3250,3000
150,2020,2000,4250
200,2020,2000,3750
200,2020,3000,2750
250,2020,2500,2750
350,2020,1500,3250
350,2020,2500,2250
450,2020,2000,2500
700,2020,1000,2750
750,2020,2250,1250
100,2025,2250,4000
100,2025,3750,2250
100,2025,2250,4000
150,2025,2750,3500
550,2025,1750,2250
600,2025,1000,3000
600,2025,1500,2500
600,2025,1750,2250
650,2025,1000,3000
750,2025,2000,1500
1000,2025,1500,1750
1050,2025,1500,1500
1050,2025,1750,1250
1050,2025,2000,1000
100,2030,3250,2750
100,2030,2000,4250
150,2030,1750,4500
200,2030,1750,4000
200,2030,2750,3000
200,2030,1750,4000
350,2030,1250,3500
1050,2030,1250,1750
100,2035,1750,4500
150,2035,1500,4750
200,2035,2500,3250
200,2035,4000,1750
200,2035,4750,1000
250,2035,1000,4250
350,2035,1000,3750
350,2035,2000,2750
450,2035,1000,4250
750,2035,1750,1750
750,2035,2500,1000
1050,2035,1000,2000
1550,2035,1000,1500
1550,2035,1500,1000
100,2040,3000,3000
100,2040,1500,4750
150,2040,2250,3750
150,2040,1000,5000
200,2040,3500,2000
200,2040,4500,1250
250,2040,4250,1000
350,2040,1750,3000
400,2040,2000,2500
650,2040,2250,1500
1550,2040,1250,1250
100,2045,5000,1000
100,2045,1250,5000
200,2045,4250,1500
200,2045,1500,4250
400,2045,2750,1750
400,2045,3000,1500
400,2045,3250,1250
400,2045,3500,1000
750,2045,1500,2000
1500,2045,1000,1500
1500,2045,1500,1000
100,2050,2750,3250
100,2050,4500,1500
100,2050,4750,1250
150,2050,5000,1000
250,2050,2250,3000
250,2050,4000,1250
400,2050,2250,2250
750,2050,1250,2250
1150,2050,1250,1750
1150,2050,1500,1500
1500,2050,1250,1250
100,2055,2500,3500
100,2055,4000,2000
100,2055,4250,1750
150,2055,2000,4000
150,2055,4750,1250
150,2055,2000,4000
200,2055,1750,3750
200,2055,2250,3500
250,2055,3750,1500
450,2055,1500,3000
450,2055,1750,2750
750,2055,1000,2500
900,2055,2000,1250
100,2060,3500,2250
150,2060,2000,3750
150,2060,4250,1750
150,2060,4500,1500
200,2060,3750,1750
400,2060,1750,2750
500,2060,2250,2000
500,2060,2750,1500
550,2060,2500,1500
650,2060,2000,1750
900,2060,2250,1000
2200,2060,1000,1000
100,2065,2250,3750
100,2065,3250,2500
150,2065,4000,2000
250,2065,1500,3750
250,2065,1750,3500
250,2065,2000,3250
250,2065,3000,2250
250,2065,3500,1750
1450,2065,1250,1250
100,2070,2000,4000
100,2070,2000,4000
150,2070,2500,3500
150,2070,3750,2250
700,2070,2500,1000
750,2070,1500,2250
900,2070,1750,1500
1450,2070,1000,1500
100,2075,3750,2000
100,2075,1750,4250
150,2075,3250,2750
150,2075,3500,2500
250,2075,1250,4000
250,2075,3250,2000
250,2075,1250,4000
500,2075,1000,3250
500,2075,1250,3000
500,2075,3000,1250
500,2075,3250,1000
900,2075,1500,1750
1450,2075,1500,1000
100,2080,3000,2750
100,2080,1500,4500
150,2080,3000,3000
500,2080,1500,2750
500,2080,2500,1750
650,2080,1250,2500
650,2080,1500,2250
650,2080,2500,1250
850,2080,1500,2000
900,2080,1250,2000
100,2085,2750,3000
100,2085,1250,4750
150,2085,2750,3250
400,2085,2500,2000
500,2085,2000,2250
600,2085,2250,1500
650,2085,1750,2000
100,2090,4500,1250
100,2090,4750,1000
100,2090,1000,5000
150,2090,1500,4500
200,2090,3250,2250
200,2090,4000,1500
400,2090,1500,3000
1850,2090,1000,1250
100,2095,2500,3250
100,2095,4000,1750
100,2095,4250,1500
200,2095,3000,2500
300,2095,3750,1000
1250,2095,1750,1000
100,2100,3500,2000
150,2100,2250,3500
150,2100,1250,4750
200,2100,1250,4750
200,2100,1500,5000
250,2100,2750,2250
300,2100,3250,1500
300,2100,3500,1250
400,2100,1250,3250
700,2100,2000,1500
1250,2100,1000,1750
1250,2100,1250,1500
1250,2100,1500,1250
100,2105,2250,3500
100,2105,3250,2250
200,2105,2750,2750
300,2105,3000,1750
400,2105,1000,3500
2150,2105,1000,1000
100,2110,2000,3750
150,2110,4750,1000
200,2110,2500,3000
250,2110,1500,3500
250,2110,2500,2500
450,2110,2000,2250
450,2110,2750,1500
550,2110,1500,2500
700,2110,1500,2250
100,2115,3000,2500
150,2115,4500,1250
200,2115,1500,4000
200,2115,4500,1000
200,2115,1500,4000
300,2115,2000,2750
300,2115,2750,2000
450,2115,2250,2000
450,2115,3000,1250
450,2115,3250,1000
600,2115,1750,2000
100,2120,1500,4250
150,2120,4250,1500
200,2120,4250,1250
200,2120,1000,4500
300,2120,1000,3750
300,2120,1500,3250
300,2120,2250,2500
350,2120,1000,4000
350,2120,1000,4000
550,2120,3000,1000
650,2120,1000,2750
650,2120,1000,3250
850,2120,1750,1500
850,2120,2000,1250
850,2120,2250,1000
100,2125,2750,2750
100,2125,1250,4500
150,2125,3750,2000
150,2125,4000,1750
200,2125,2250,3250
250,2125,2250,2750
300,2125,1750,3000
300,2125,2500,2250
550,2125,2750,1250
850,2125,1500,1750
100,2130,3750,1750
100,2130,4500,1000
100,2130,1000,4750
150,2130,2500,3250
150,2130,3500,2250
200,2130,1250,4250
450,2130,1750,2500
1000,2130,1250,1750
100,2135,2500,3000
100,2135,4000,1500
100,2135,4250,1250
150,2135,3250,2500
300,2135,1250,3500
500,2135,1000,3500
550,2135,2000,2000
550,2135,2250,1750
850,2135,1250,2000
100,2140,2250,3250
150,2140,1750,3750
150,2140,1750,4000
150,2140,2000,3500
150,2140,2750,3000
150,2140,3000,2750
150,2140,1750,4000
200,2140,2000,3500
250,2140,3000,2000
250,2140,4000,1000
600,2140,1250,2750
2100,2140,1000,1000
150,2145,1500,4250
250,2145,3750,1250
550,2145,1000,3000
550,2145,1250,2750
1200,2145,1750,1000
1800,2145,1250,1000
100,2150,2000,3500
200,2150,4000,1250
700,2150,1250,2250
100,2155,1750,3750
150,2155,1250,4500
150,2155,1000,4750
200,2155,3750,1500
250,2155,2000,3000
250,2155,3500,1500
350,2155,3250,1250
350,2155,3500,1000
450,2155,1500,2750
700,2155,1500,2000
850,2155,1000,2500
1200,2155,1000,1750
1200,2155,1250,1500
1200,2155,1500,1250
100,2160,1500,4000
100,2160,1500,4000
150,2160,2250,3250
200,2160,3500,1750
200,2160,4250,1000
250,2160,1000,4000
250,2160,1000,4000
350,2160,2750,1750
350,2160,3000,1500
600,2160,1500,2250
1000,2160,1500,1500
1000,2160,1750,1250
1800,2160,1000,1250
100,2165,3500,1750
100,2165,1250,4250
200,2165,3250,2000
250,2165,3250,1750
300,2165,1000,4000
300,2165,1000,4000
450,2165,1250,3000
450,2165,2500,1750
700,2165,1750,1750
800,2165,1500,2000
1000,2165,2000,1000
100,2170,3000,2250
100,2170,3250,2000
100,2170,1000,4500
150,2170,4500,1000
200,2170,3000,2250
250,2170,1750,3250
350,2170,2000,2500
100,2175,2750,2500
100,2175,4000,1250
100,2175,4250,1000
150,2175,4250,1250
200,2175,2750,2500
350,2175,1250,3250
350,2175,1500,3000
350,2175,1750,2750
350,2175,2250,2250
900,2175,1000,2250
100,2180,2500,2750
100,2180,3750,1500
150,2180,2500,3000
150,2180,4000,1500
250,2180,1250,3750
350,2180,1000,3500
350,2180,2500,2000
450,2180,1000,3250
600,2180,2750,1000
800,2180,2000,1250
850,2180,1000,2250
100,2185,2250,3000
150,2185,3750,1750
200,2185,2500,2750
400,2185,2250,2000
500,2185,2000,2000
500,2185,2500,1500
700,2185,2250,1250
100,2190,2000,3250
150,2190,1750,3500
150,2190,3250,2250
150,2190,3500,2000
200,2190,2250,3000
200,2190,1000,4750
400,2190,1250,3000
500,2190,2750,1250
500,2190,3000,1000
650,2190,2000,1500
1150,2190,1750,1000
100,2195,1750,3500
150,2195,3000,2500
200,2195,1250,4000
200,2195,1250,4000
250,2195,2750,2000
400,2195,1750,2500
400,2195,2500,1750
500,2195,2250,1750
600,2195,2500,1250
800,2195,1750,1500
800,2195,2250,1000
100,2200,1500,3750
150,2200,2000,3250
150,2200,2750,2750
400,2200,3000,1250
400,2200,3250,1000
500,2200,1750,2250
600,2200,2000,1750
650,2200,1750,1750
800,2200,1250,2000
800,2200,1500,1750
100,2205,1250,4000
100,2205,1250,4000
150,2205,1500,4000
150,2205,1500,4000
250,2205,2500,2250
400,2205,1000,3250
400,2205,1500,2750
400,2205,2750,1500
550,2205,1000,2750
800,2205,1000,2250
1150,2205,1500,1250
100,2210,1000,4250
150,2210,1250,4250
200,2210,2000,3250
400,2210,2000,2250
600,2210,1000,2750
600,2210,1250,2500
1150,2210,1000,1750
1150,2210,1250,1500
150,2215,1000,4500
200,2215,1000,4250
250,2215,2250,2500
250,2215,3000,1750
100,2220,4000,1000
150,2220,2250,3000
200,2220,1500,3500
250,2220,1250,3500
100,2225,3500,1500
100,2225,3750,1250
200,2225,4000,1000
450,2225,2000,2000
450,2225,2500,1500
100,2230,3250,1750
150,2230,4250,1000
200,2230,3750,1250
250,2230,1000,3750
450,2230,2750,1250
450,2230,3000,1000
100,2235,3000,2000
150,2235,2500,2750
200,2235,3500,1500
250,2235,3750,1000
300,2235,3250,1250
300,2235,3500,1000
650,2235,2250,1250
1750,2235,1000,1250
1750,2235,1250,1000
100,2240,2750,2250
150,2240,3750,1500
150,2240,4000,1250
200,2240,3250,1750
250,2240,2000,2750
300,2240,3000,1500
500,2240,1500,2500
100,2245,2250,2750
100,2245,2500,2500
150,2245,3500,1750
200,2245,3000,2000
250,2245,3500,1250
450,2245,1500,2500
500,2245,1000,3000
500,2245,1250,2750
100,2250,2000,3000
150,2250,3250,2000
200,2250,2750,2250
1100,2250,1500,1250
100,2255,1750,3250
150,2255,2750,2500
150,2255,3000,2250
250,2255,1750,3000
250,2255,3250,1500
300,2255,1250,3250
300,2255,1750,2750
750,2255,1500,1750
1100,2255,1000,1750
1100,2255,1250,1500
150,2260,2000,3000
200,2260,2500,2500
300,2260,2000,2500
300,2260,2250,2250
750,2260,1750,1500
950,2260,1750,1250
950,2260,2000,1000
100,2265,1250,3750
100,2265,1750,4000
100,2265,1750,4000
150,2265,1750,3250
150,2265,1750,4250
200,2265,2250,2750
300,2265,2500,2000
300,2265,2750,1750
450,2265,1750,2250
950,2265,1000,2000
950,2265,1250,1750
950,2265,1500,1500
1650,2265,1000,1250
1700,2265,1000,1250
300,2270,1000,3500
450,2270,1250,2750
450,2270,2250,1750
550,2270,2000,1750
1650,2270,1250,1000
1700,2270,1250,1000
200,2275,2000,3000
250,2275,1500,3250
300,2275,1500,3000
550,2275,1750,2000
650,2275,2500,1000
150,2280,2250,2750
200,2280,1000,4000
200,2280,1000,4000
750,2280,1250,2000
1400,2280,1000,1500
1400,2280,1250,1250
1400,2280,1500,1000
100,2285,1750,3000
450,2285,1000,3000
550,2285,2750,1000
650,2285,1250,2250
750,2285,2000,1250
750,2285,2250,1000
900,2285,1750,1250
100,2290,1500,3250
100,2290,2000,2750
100,2290,3250,1500
100,2290,3500,1250
100,2290,3750,1000
200,2290,1750,3250
550,2290,2250,1500
550,2290,2500,1250
100,2295,2250,2500
100,2295,3000,1750
150,2295,2500,2500
150,2295,3750,1250
100,2300,2500,2250
100,2300,2750,2000
150,2300,1500,3500
150,2300,4000,1000
400,2300,2250,1750
550,2300,1250,2500
550,2300,1500,2250
750,2300,1000,2250
150,2305,3250,1750
150,2305,3500,1500
200,2305,3750,1000
250,2305,2250,2250
250,2305,2500,2000
250,2305,2750,1750
250,2305,3000,1500
150,2310,3000,2000
200,2310,3500,1250
400,2310,1750,2250
1000,2310,1000,2000
150,2315,2750,2250
200,2315,3250,1500
350,2315,3000,1250
350,2315,3250,1000
500,2315,2500,1250
100,2320,1000,3750
200,2320,3000,1750
250,2320,2000,2500
350,2320,2750,1500
500,2320,2000,1750
500,2320,2750,1000
100,2325,1250,3500
150,2325,1250,3750
200,2325,2750,2000
250,2325,1000,3500
400,2325,1250,2750
100,2330,2500,2000
150,2330,1000,4000
150,2330,1000,4000
200,2330,2500,2250
250,2330,1250,3250
350,2330,1750,2500
100,2335,2250,2250
200,2335,1250,3500
250,2335,3500,1000
350,2335,1250,3000
350,2335,1500,2750
350,2335,2000,2250
700,2335,1000,2500
100,2340,2000,2500
200,2340,1250,3750
200,2340,1500,3750
200,2340,2250,2500
250,2340,1750,2750
350,2340,1000,3250
350,2340,2250,2000
350,2340,2500,1750
500,2340,1500,2250
900,2340,2000,1000
100,2345,1750,2750
250,2345,3250,1250
1350,2345,1500,1000
100,2350,1500,3000
100,2350,2750,1750
100,2350,3500,1000
200,2350,1000,3750
200,2350,2000,2750
500,2350,1250,2500
900,2350,1250,1750
900,2350,1500,1500
1350,2350,1000,1500
1350,2350,1250,1250
100,2355,1250,3250
100,2355,3250,1250
150,2355,2250,2500
150,2355,3750,1000
900,2355,1000,2000
1100,2355,1750,1000
2050,2355,1000,1000
100,2360,1000,4000
100,2360,3000,1500
100,2360,1000,4000
150,2360,2000,2750
150,2360,2500,2250
150,2360,3500,1250
250,2360,1500,3000
450,2360,2500,1250
450,2360,2750,1000
700,2360,2000,1250
150,2365,1750,3000
150,2365,3250,1500
600,2365,2500,1000
150,2370,1500,3250
150,2370,2750,2000
150,2370,3000,1750
300,2370,3000,1250
300,2370,3250,1000
450,2370,1250,2500
500,2370,1000,2750
500,2370,1750,2000
600,2370,2250,1250
200,2375,1500,3250
450,2375,1500,2250
600,2375,2000,1500
700,2375,1500,1750
100,2380,1000,3500
100,2380,1500,3500
150,2380,1250,3500
500,2380,2250,1500
600,2380,1750,1750
200,2385,1750,3500
450,2390,1000,2750
1250,2390,1500,1000
1300,2390,1500,1000
100,2395,2500,1750
150,2395,1500,3750
200,2395,3250,1250
200,2395,3500,1000
300,2395,1500,2750
450,2395,1750,2000
450,2395,2000,1750
1300,2395,1250,1250
100,2400,2250,2000
100,2400,2750,1500
200,2400,1250,3250
200,2400,3000,1500
300,2400,1750,2500
300,2400,2000,2250
300,2400,2250,2000
700,2400,1250,2000
1300,2400,1000,1500
100,2405,2000,2250
200,2405,2750,1750
300,2405,2500,1750
300,2405,2750,1500
100,2410,1750,2500
200,2410,2250,2250
200,2410,2500,2000
400,2410,2500,1500
450,2410,2250,1500
550,2410,1750,1750
650,2410,1500,2000
700,2410,1000,2250
100,2415,1500,2750
100,2415,3250,1000
150,2415,1000,3750
150,2415,3500,1000
300,2415,1250,3000
550,2415,1500,2000
550,2415,2250,1250
1050,2415,1750,1000
100,2420,1250,3000
100,2420,3000,1250
150,2420,3250,1250
200,2420,2000,2500
250,2420,2500,1750
250,2420,2750,1500
250,2420,3000,1250
400,2420,1500,2500
400,2420,2000,2000
400,2420,2750,1250
400,2420,3000,1000
550,2420,2500,1000
850,2420,1750,1250
100,2425,1000,3250
150,2425,3000,1500
150,2425,1000,4250
250,2425,1750,2500
250,2425,2000,2250
250,2425,2250,2000
300,2425,1000,3250
400,2425,1000,3000
650,2425,1000,2500
150,2430,2750,1750
2000,2430,1000,1000
200,2435,1750,2750
250,2435,3250,1000
150,2440,1250,4000
150,2440,1250,4000
250,2440,1500,2750
550,2440,1250,2250
800,2440,1750,1250
1000,2440,1750,1000
150,2445,2500,2000
200,2445,1500,3000
250,2445,1000,3250
1250,2445,1250,1250
1600,2445,1000,1250
1600,2445,1250,1000
700,2450,2250,1000
850,2450,1500,1500
1050,2450,1000,1750
1050,2450,1250,1500
1050,2450,1500,1250
1250,2450,1000,1500
150,2455,2250,2250
700,2455,1750,1500
850,2455,1250,1750
150,2460,2000,2500
250,2460,1250,3000
850,2460,1000,2000
850,2460,2000,1000
150,2465,1750,2750
550,2465,2000,1500
800,2465,1500,1500
150,2475,1250,3250
350,2475,3000,1000
1950,2475,1000,1000
100,2480,3000,1000
1200,2480,1000,1500
800,2485,1250,1750
100,2490,2750,1250
600,2490,1000,2500
100,2495,2250,1750
100,2495,2500,1500
1200,2495,1250,1250
100,2500,2000,2000
150,2500,1500,3000
350,2500,1750,2250
350,2500,2000,2000
350,2500,2250,1750
500,2500,2000,1500
600,2500,1250,2250
600,2500,1500,2000
100,2505,1500,2500
100,2505,1750,2250
150,2505,3250,1000
100,2510,1000,3000
100,2510,1250,2750
150,2510,3000,1250
350,2510,2500,1500
350,2510,2750,1250
550,2510,1000,2500
1200,2510,1500,1000
500,2515,1750,1750
500,2515,2250,1250
500,2515,2500,1000
1900,2515,1000,1000
200,2520,1000,3250
200,2520,1750,3000
350,2520,1500,2500
650,2520,2250,1000
1850,2520,1000,1000
200,2525,3000,1250
200,2525,3250,1000
350,2525,1250,2750
1150,2525,1500,1000
200,2530,1250,3000
200,2530,2500,1750
200,2530,2750,1500
350,2530,1000,3000
500,2530,1500,2000
650,2530,1250,2000
650,2530,1500,1750
650,2530,1750,1500
1000,2530,1500,1250
1550,2530,1000,1250
1550,2530,1250,1000
150,2535,2750,1500
200,2535,2250,2000
300,2535,1500,2500
500,2535,1250,2250
650,2535,2000,1250
800,2535,2000,1000
1000,2535,1250,1500
200,2540,2000,2250
300,2540,1750,2250
300,2540,2000,2000
300,2540,2750,1250
300,2540,3000,1000
500,2540,1000,2500
800,2540,1000,2000
1000,2540,1000,1750
150,2545,2500,1750
300,2545,2250,1750
300,2545,2500,1500
150,2550,2250,2000
200,2550,1750,2500
300,2550,1000,3000
450,2550,1750,1750
150,2555,2000,2250
950,2555,1750,1000
150,2560,1750,2500
400,2560,1250,2500
450,2560,2000,1500
200,2565,1500,2750
300,2565,1250,2750
600,2565,1750,1500
150,2570,1250,3000
450,2570,1000,2500
450,2575,2250,1250
150,2580,1000,3250
200,2580,1000,3500
750,2580,1250,1750
600,2585,1250,2000
1800,2585,1000,1000
100,2590,2750,1000
400,2590,2750,1000
550,2590,2250,1000
100,2595,2250,1500
100,2595,2500,1250
250,2595,2500,1500
250,2595,2750,1250
250,2595,3000,1000
750,2595,2000,1000
1500,2595,1250,1000
100,2600,2000,1750
250,2600,1250,2750
250,2600,1500,2500
250,2600,1750,2250
250,2600,2000,2000
250,2600,2250,1750
600,2600,2250,1000
750,2600,1000,2000
1100,2600,1500,1000
1500,2600,1000,1250
100,2605,1500,2250
100,2605,1750,2000
550,2605,1750,1500
950,2605,1250,1500
100,2610,1250,2500
400,2610,1500,2250
400,2610,1750,2000
550,2610,1000,2250
950,2610,1000,1750
100,2615,1000,2750
250,2615,1000,3000
400,2615,2000,1750
950,2615,1500,1250
400,2620,1000,2750
550,2620,1500,1750
150,2625,1000,3500
400,2625,2500,1250
400,2630,2250,1500
550,2630,1250,2000
150,2635,2500,1500
850,2640,1750,1000
1450,2640,1250,1000
150,2645,2250,1750
200,2645,1000,3000
1450,2645,1000,1250
150,2650,2000,2000
150,2650,3000,1000
650,2650,1000,2250
150,2655,1750,2250
200,2655,2750,1250
200,2655,3000,1000
700,2655,2000,1000
150,2660,1500,2500
150,2660,2750,1250
200,2660,2500,1500
600,2660,1000,2250
850,2660,1250,1500
150,2665,1250,2750
200,2665,2250,1750
350,2665,1500,2250
350,2665,1750,2000
350,2665,2000,1750
350,2665,2250,1500
750,2665,1500,1500
750,2665,1750,1250
200,2670,1250,2750
350,2670,2500,1250
350,2670,2750,1000
600,2670,1500,1750
600,2670,2000,1250
900,2670,1750,1000
1400,2670,1250,1000
200,2675,1500,2500
200,2675,2000,2000
350,2675,1000,2750
200,2680,1750,2250
350,2680,1250,2500
1350,2680,1000,1250
150,2685,1000,3000
1350,2685,1250,1000
1150,2690,1000,1500
1150,2690,1250,1250
1400,2690,1000,1250
100,2695,2500,1000
500,2695,2250,1000
100,2700,2000,1500
100,2700,2250,1250
900,2700,1500,1250
100,2705,1750,1750
300,2705,1000,2750
300,2705,2500,1250
300,2705,2750,1000
900,2705,1000,1750
100,2710,1500,2000
300,2710,1250,2500
300,2710,1500,2250
300,2710,1750,2000
300,2710,2000,1750
300,2710,2250,1500
450,2710,1250,2250
100,2715,1000,2500
100,2715,1250,2250
700,2725,1750,1250
150,2730,1500,2750
450,2730,2500,1000
500,2730,1000,2250
500,2730,1500,1750
700,2730,1500,1500
500,2735,1750,1500
550,2735,2000,1250
700,2735,1000,2000
450,2740,1500,2000
850,2740,1000,1750
850,2745,1500,1250
500,2750,2000,1250
1050,2750,1250,1250
150,2765,2750,1000
650,2765,1250,1750
1100,2770,1250,1250
250,2775,2500,1250
250,2775,2750,1000
1100,2775,1000,1500
1300,2775,1250,1000
250,2780,2000,1750
250,2780,2250,1500
1750,2780,1000,1000
250,2785,1500,2250
250,2785,1750,2000
600,2785,2000,1000
150,2790,1000,2750
150,2790,2250,1500
150,2790,2500,1250
200,2790,2750,1000
150,2795,1250,2500
150,2795,1500,2250
150,2795,1750,2000
150,2795,2000,1750
200,2795,1000,2750
600,2795,1000,2000
100,2800,2000,1250
100,2800,2250,1000
200,2800,2500,1250
250,2800,1000,2750
250,2800,1250,2500
400,2800,1500,2000
400,2800,1750,1750
400,2800,2000,1500
400,2800,2250,1250
600,2800,1250,1750
100,2805,1750,1500
200,2805,1250,2500
200,2805,2250,1500
400,2805,1000,2500
100,2810,1500,1750
200,2810,2000,1750
800,2810,1000,1750
100,2815,1000,2250
100,2815,1250,2000
200,2815,1500,2250
200,2815,1750,2000
1300,2815,1000,1250
600,2820,1500,1500
650,2820,1000,2000
350,2825,2250,1250
650,2825,1750,1250
350,2830,1500,2000
350,2830,1750,1750
350,2830,2000,1500
350,2830,2500,1000
650,2830,2000,1000
400,2835,2500,1000
1050,2840,1500,1000
350,2845,1000,2500
1050,2845,1000,1500
1250,2845,1250,1000
400,2850,1250,2250
350,2855,1250,2250
1700,2855,1000,1000
550,2860,1750,1250
600,2860,1750,1250
800,2865,1750,1000
500,2870,1250,2000
450,2880,1250,2000
1000,2885,1000,1500
900,2890,1250,1500
1000,2890,1500,1000
550,2900,1250,1750
550,2900,1500,1500
550,2900,2000,1000
700,2900,1250,1750
1000,2900,1250,1250
550,2905,1000,2000
800,2910,1500,1250
1650,2910,1000,1000
150,2915,2500,1000
800,2915,1250,1500
150,2930,2000,1500
150,2930,2250,1250
150,2935,1500,2000
150,2935,1750,1750
100,2940,1250,1750
100,2940,1500,1500
100,2940,1750,1250
150,2940,1250,2250
650,2940,1500,1500
950,2940,1250,1250
1200,2940,1000,1250
100,2945,1000,2000
100,2945,2000,1000
200,2950,1750,1750
200,2950,2000,1500
200,2950,2250,1250
200,2950,2500,1000
1600,2950,1000,1000
200,2955,1250,2250
200,2955,1500,2000
250,2955,2500,1000
300,2955,1500,2000
300,2955,2250,1250
300,2955,2500,1000
750,2955,1000,1750
200,2960,1000,2500
250,2960,2000,1500
250,2960,2250,1250
300,2960,1000,2500
300,2960,1250,2250
300,2960,1750,1750
300,2960,2000,1500
450,2960,1500,1750
450,2960,2250,1000
950,2960,1000,1500
250,2965,1500,2000
250,2965,1750,1750
450,2965,2000,1250
750,2965,1250,1500
750,2965,1500,1250
150,2970,1000,2500
450,2970,1000,2250
450,2970,1750,1500
750,2975,1750,1000
950,2980,1500,1000
1550,2980,1000,1000
250,2985,1000,2500
250,2985,1250,2250
400,2985,1750,1500
400,2985,2000,1250
400,2985,2250,1000
400,2990,1500,1750
1250,2990,1000,1250
350,2995,2250,1000
400,3005,1000,2250
650,3005,1500,1250
700,3005,1000,1750
400,3015,1250,2000
500,3020,1000,2000
650,3020,1250,1500
350,3025,1000,2250
350,3025,1250,2000
1150,3025,1000,1250
350,3035,1500,1750
650,3035,1000,1750
900,3035,1000,1500
900,3045,1500,1000
900,3060,1250,1250
1200,3060,1250,1000
1500,3060,1000,1000
700,3065,1750,1000
700,3070,1500,1250
150,3080,2000,1250
150,3085,1750,1500
150,3090,1500,1750
350,3090,1750,1500
350,3090,2000,1250
700,3090,1250,1500
150,3095,2250,1000
500,3110,2000,1000
500,3115,1750,1250
600,3115,1000,1750
850,3120,1250,1250
1150,3120,1250,1000
500,3125,1500,1500
600,3125,1750,1000
250,3135,2250,1000
500,3135,1250,1750
600,3135,1500,1250
150,3140,1000,2250
150,3140,1250,2000
250,3140,2000,1250
250,3145,1500,1750
250,3145,1750,1500
600,3145,1250,1500
650,3145,1750,1000
300,3155,2250,1000
300,3160,1750,1500
300,3160,2000,1250
1050,3160,1250,1000
250,3165,1250,2000
450,3165,1500,1500
450,3165,1750,1250
1450,3165,1000,1000
250,3170,1000,2250
850,3170,1500,1000
400,3175,1750,1250
400,3175,2000,1000
450,3175,1000,2000
450,3175,2000,1000
300,3180,1000,2250
300,3180,1250,2000
400,3180,1500,1500
100,3185,1250,1500
100,3185,1500,1250
100,3185,1750,1000
800,3185,1250,1250
1100,3185,1000,1250
100,3190,1000,1750
200,3190,2250,1000
200,3195,1500,1750
200,3195,1750,1500
200,3195,2000,1250
300,3195,1500,1750
350,3195,1000,2000
350,3195,1250,1750
850,3195,1000,1500
1100,3195,1250,1000
200,3200,1000,2250
200,3200,1250,2000
350,3200,1500,1500
400,3205,1000,2000
400,3210,1250,1750
450,3210,1250,1750
150,3230,2000,1000
800,3230,1500,1000
800,3240,1000,1500
700,3255,1000,1500
1400,3255,1000,1000
150,3265,1750,1250
550,3265,1000,1750
150,3270,1250,1750
150,3270,1500,1500
1050,3270,1000,1250
150,3275,1000,2000
700,3280,1250,1250
1000,3290,1000,1250
1000,3290,1250,1000
550,3295,1750,1000
550,3300,1500,1250
550,3305,1250,1500
700,3320,1500,1000
750,3320,1000,1500
750,3325,1500,1000
750,3345,1250,1250
1350,3350,1000,1000
250,3355,1000,2000
250,3365,1250,1750
350,3370,1750,1250
300,3375,2000,1000
350,3375,2000,1000
450,3375,1750,1000
250,3380,1500,1500
450,3380,1500,1250
250,3385,1750,1250
300,3395,1500,1500
300,3395,1750,1250
950,3395,1250,1000
300,3400,1000,2000
300,3400,1250,1750
250,3405,2000,1000
450,3405,1000,1750
650,3405,1000,1500
650,3405,1250,1250
500,3410,1500,1250
500,3410,1750,1000
650,3410,1500,1000
1300,3410,1000,1000
150,3420,1750,1000
200,3420,2000,1000
500,3420,1000,1750
500,3420,1250,1500
150,3425,1250,1500
150,3425,1500,1250
200,3425,1500,1500
200,3425,1750,1250
100,3430,1500,1000
150,3430,1000,1750
200,3430,1000,2000
200,3430,1250,1750
900,3430,1250,1000
100,3435,1250,1250
400,3435,1000,1750
400,3440,1250,1500
100,3445,1000,1500
400,3445,1500,1250
400,3445,1750,1000
950,3445,1000,1250
